#
#wb	min(sz)	t
3.063819350082082060e+00	9.153272103774355850e-01	9.124781195298825764e+01
3.065821352084083795e+00	9.153885863575463855e-01	7.786946736684171810e+01
3.067823354086085974e+00	9.151772508993001320e-01	4.711177794448612133e+01
3.069825356088087709e+00	9.151099914450924189e-01	6.446611652913227886e+01
3.071827358090089888e+00	9.150546906537038172e-01	8.182045511377845060e+01
3.073829360092092067e+00	9.150736438556807961e-01	3.373343335833958889e+01
3.075831362094093802e+00	9.149091315922722734e-01	8.579644911227806858e+01
3.077833364096095980e+00	9.148548312733844057e-01	8.777194298574643483e+01
3.079835366098097715e+00	9.147937742316734067e-01	3.570892723180795514e+01
3.081837368100099894e+00	9.147195068275176810e-01	9.174793698424606703e+01
3.083839370102102073e+00	9.146274645261577296e-01	9.372343085771443327e+01
3.085841372104103808e+00	9.146308214872277409e-01	7.636909227306827574e+01
3.087843374106105987e+00	9.145123685198297547e-01	5.901475368842211111e+01
3.089845376108107722e+00	9.144530239681366579e-01	2.033008252063015675e+01
3.091847378110109901e+00	9.143955915860779715e-01	4.166041510377594648e+01
3.093849380112112080e+00	9.144384234569861158e-01	8.429607401850462622e+01
3.095851382114113814e+00	9.142432764682894009e-01	4.363590897724431272e+01
3.097853384116115993e+00	9.141861238410962098e-01	9.024756189047262467e+01
3.099855386118117728e+00	9.142018937882381291e-01	9.222305576394099091e+01
3.101857388120119907e+00	9.140826519946785300e-01	4.761190297574393782e+01
3.103859390122122086e+00	9.139884096985821937e-01	4.958739684921230406e+01
3.105861392124123821e+00	9.139644475848853755e-01	7.686921730432608513e+01
3.107863394126126000e+00	9.138224766381000119e-01	7.884471117779445137e+01
3.109865396128127735e+00	9.138274212662556018e-01	8.082020505126281762e+01
3.111867398130129914e+00	9.137020600122184311e-01	8.479619904976244982e+01
3.113869400132132093e+00	9.136802119710587533e-01	8.677169292323081606e+01
3.115871402134133827e+00	9.135543953053941735e-01	9.074768692173043405e+01
3.117873404136136006e+00	9.135408117670039685e-01	3.223305826456613943e+01
3.119875406138137741e+00	9.134255284360205396e-01	9.867466866716679874e+01
3.121877408140139920e+00	9.133877663147855763e-01	3.420855213803451278e+01
3.123879410142142099e+00	9.133730131963966326e-01	3.620905226306576452e+01
3.125881412144143834e+00	9.132263776420692647e-01	7.536884221055264277e+01
3.127883414146146013e+00	9.131780388519824543e-01	7.934483620905226076e+01
3.129885416148147748e+00	9.131577172449006907e-01	4.016004001000250412e+01
3.131887418150149927e+00	9.129944807034721110e-01	8.727181795448862545e+01
3.133889420152152105e+00	9.129397367644922490e-01	9.322330582645662389e+01
3.135891422154153840e+00	9.128783759580807455e-01	9.917479369842460812e+01
3.137893424156156019e+00	9.127987829987787016e-01	5.206301575393848680e+01
3.139895426158157754e+00	9.127736512191356733e-01	5.603900975243811189e+01
3.141897428160159933e+00	9.126997997495389647e-01	5.998999749937484438e+01
3.143899430162162112e+00	9.126268181201849794e-01	6.594148537134283572e+01
3.145901432164163847e+00	9.125375200109329121e-01	7.189297324331083416e+01
3.147903434166166026e+00	9.124460339879909565e-01	7.784446111527881840e+01
3.149905436168167761e+00	9.124027878047180629e-01	8.777194298574643483e+01
3.151907438170169939e+00	9.123205238731605382e-01	9.767441860465116577e+01
3.153909440172172118e+00	9.123003283448850587e-01	1.000250062515628979e+00
3.155911442174173853e+00	9.122201642280285405e-01	2.975743935983996113e+00
3.157913444176176032e+00	9.121342860864387614e-01	2.975743935983996113e+00
3.159915446178178211e+00	9.120509819720964417e-01	2.975743935983996113e+00
3.161917448180179946e+00	9.119702571095454902e-01	2.975743935983996113e+00
3.163919450182182125e+00	9.118921165907691861e-01	2.975743935983996113e+00
3.165921452184183860e+00	9.118165652943932553e-01	2.975743935983996113e+00
3.167923454186186039e+00	9.117206369206494188e-01	9.817454363590897515e+01
3.169925456188188218e+00	9.116732488642594889e-01	2.975743935983996113e+00
3.171927458190189952e+00	9.116054924424363826e-01	2.975743935983996113e+00
3.173929460192192131e+00	9.115403426699122402e-01	2.975743935983996113e+00
3.175931462194193866e+00	9.114778033710640992e-01	2.975743935983996113e+00
3.177933464196196045e+00	9.114178781572302990e-01	2.975743935983996113e+00
3.179935466198198224e+00	9.113605704265391738e-01	2.975743935983996113e+00
3.181937468200199959e+00	9.113058833645935053e-01	2.975743935983996113e+00
3.183939470202202138e+00	9.111766343896701148e-01	9.867466866716679874e+01
3.185941472204203873e+00	9.110733538462695291e-01	8.874718679669918231e+01
3.187943474206206051e+00	9.110449258822207463e-01	8.082020505126281762e+01
3.189945476208208230e+00	9.110223748604527882e-01	7.089272318079520119e+01
3.191947478210209965e+00	9.109352775695575000e-01	6.694173543385846870e+01
3.193949480212212144e+00	9.108098045785762986e-01	6.099024756189047736e+01
3.195951482214213879e+00	9.107153127526447234e-01	5.701425356339085226e+01
3.197953484216216058e+00	9.107569645591598873e-01	5.303825956489122717e+01
3.199955486218218237e+00	9.105681583215828878e-01	4.908727181795448757e+01
3.201957488220219972e+00	9.105858250404206267e-01	9.319829957489372418e+01
3.203959490222222151e+00	9.104426471281552580e-01	4.313578394598649624e+01
3.205961492224223885e+00	9.103290949273807886e-01	8.329582395598900746e+01
3.207963494226226064e+00	9.102903501778699669e-01	7.931982995748937526e+01
3.209965496228228243e+00	9.102049535944729541e-01	3.718429607401850490e+01
3.211967498230229978e+00	9.101251830661641895e-01	7.139284821205301057e+01
3.213969500232232157e+00	9.101278655983884303e-01	6.941735433858464432e+01
3.215971502234233892e+00	9.099833805764947492e-01	6.544136034008502634e+01
3.217973504236236071e+00	9.099103106481619685e-01	3.123280820205051356e+01
3.219975506238238250e+00	9.098389387207856949e-01	9.172293073268318153e+01
3.221977508240239985e+00	9.097582084465603014e-01	8.774693673418354933e+01
3.223979510242242164e+00	9.097687798516834734e-01	8.379594898724681684e+01
3.225981512244243898e+00	9.096208027974811428e-01	8.179544886221555089e+01
3.227983514246246077e+00	9.095811929651970162e-01	7.981995498874718464e+01
3.229985516248248256e+00	9.094551028344378674e-01	2.528132033008252222e+01
3.231987518250249991e+00	9.093562610855059347e-01	7.386846711677920041e+01
3.233989520252252170e+00	9.092951042921665339e-01	9.617404351087772341e+01
3.235991522254253905e+00	9.092279739127880900e-01	2.330582645661415597e+01
3.237993524256256084e+00	9.091253697180550208e-01	6.791697924481120197e+01
3.239995526258258263e+00	9.090635395550825670e-01	6.594148537134283572e+01
3.241997528260259998e+00	9.090894337725247132e-01	6.396599149787446947e+01
3.243999530262262176e+00	9.089500713420343159e-01	4.163540885221305388e+01
3.246001532264263911e+00	9.089270232642019387e-01	8.032008002000500824e+01
3.248003534266266090e+00	9.087426024423322923e-01	3.965991497874468763e+01
3.250005536268268269e+00	9.086770745537079419e-01	9.667416854213553279e+01
3.252007538270270004e+00	9.086304184266198458e-01	3.768442110527632138e+01
3.254009540272272183e+00	9.086789108012279792e-01	9.269817454363591480e+01
3.256011542274273918e+00	9.084348728207152224e-01	5.403850962740685304e+01
3.258013544276276097e+00	9.083508575271256325e-01	7.039259814953739181e+01
3.260015546278278276e+00	9.082881962443850599e-01	6.841710427606902556e+01
3.262017548280280010e+00	9.081956926398170316e-01	3.370842710677669629e+01
3.264019550282282189e+00	9.081572191755420409e-01	9.914978744686172263e+01
3.266021552284283924e+00	9.080483789975308806e-01	6.444111027756939336e+01
3.268023554286286103e+00	9.079622929887143368e-01	7.881970492623156588e+01
3.270025556288288282e+00	9.078835594302369083e-01	9.319829957489372418e+01
3.272027558290290017e+00	9.078349878426553721e-01	9.122280570142535794e+01
3.274029560292292196e+00	9.078145934685787344e-01	8.922230557639410620e+01
3.276031562294293931e+00	9.076661887638651782e-01	5.848962240560140202e+01
3.278033564296296110e+00	9.078833927292646599e-01	9.964991247811953201e+01
3.280035566298298289e+00	9.074745819867604535e-01	5.651412853213303578e+01
3.282037568300300023e+00	9.074069923605370125e-01	2.775693923480870495e+01
3.284039570302302202e+00	9.073553837915776521e-01	9.567391847961991402e+01
3.286041572304304381e+00	9.072516542983470877e-01	6.691672918229558320e+01
3.288043574306306116e+00	9.072009745219413723e-01	1.337834458614653776e+01
3.290045576308308295e+00	9.070907566535829636e-01	2.578144536134033515e+01
3.292047578310310030e+00	9.070808954901903309e-01	2.578144536134033515e+01
3.294049580312312209e+00	9.069163809224616291e-01	7.534383595898975727e+01
3.296051582314314388e+00	9.070382142586747021e-01	9.814953738434608965e+01
3.298053584316316122e+00	9.067892790942607695e-01	4.858714678669667819e+01
3.300055586318318301e+00	9.066599496463236818e-01	8.377094273568393135e+01
3.302057588320320036e+00	9.065771442675332192e-01	5.898974743685921851e+01
3.304059590322322215e+00	9.065385552249184409e-01	1.140285071267816974e+01
3.306061592324324394e+00	9.064285399954793432e-01	1.140285071267816974e+01
3.308063594326326129e+00	9.063385712580024345e-01	9.022255563890972496e+01
3.310065596328328308e+00	9.062603927038216378e-01	4.461115278819705310e+01
3.312067598330330043e+00	9.061795947346846791e-01	9.864966241560389903e+01
3.314069600332332222e+00	9.060956487776054002e-01	7.584396099024756666e+01
3.316071602334334401e+00	9.060317607520542715e-01	4.263565891472868685e+01
3.318073604336336135e+00	9.059192277359803258e-01	8.427106776694174073e+01
3.320075606338338314e+00	9.064147938473957611e-01	9.269817454363591480e+01
3.322077608340340049e+00	9.057509758513583309e-01	6.146536634158540124e+01
3.324079610342342228e+00	9.057171732872776326e-01	3.023255813953488413e+01
3.326081612344344407e+00	9.055826678365321847e-01	6.989247311827956821e+01
3.328083614346346142e+00	9.055257819508798489e-01	1.982995748937234382e+01
3.330085616348348321e+00	9.055287709612666047e-01	7.831957989497374228e+01
3.332087618350350056e+00	9.053348176091189359e-01	8.674668667166791636e+01
3.334089620352352235e+00	9.052477742079271250e-01	9.517379344836209043e+01
3.336091622354354413e+00	9.051692669012191272e-01	4.708677169292323583e+01
3.338093624356356148e+00	9.051087506086784584e-01	7.434358589647412430e+01
3.340095626358358327e+00	9.050127081209559110e-01	3.668417104276068841e+01
3.342097628360360062e+00	9.049734053855558180e-01	7.236809202300575805e+01
3.344099630362362241e+00	9.048142851166205425e-01	8.079519879969993212e+01
3.346101632364364420e+00	9.047361819728768628e-01	9.764941235308828027e+01
3.348103634366366155e+00	9.047241047541128012e-01	7.881970492623156588e+01
3.350105636368368334e+00	9.047009270667401015e-01	9.564891222805701432e+01
3.352107638370370069e+00	9.045658706351322742e-01	5.153788447111778481e+01
3.354109640372372247e+00	9.044717912295662243e-01	9.367341835458864807e+01
3.356111642374374426e+00	9.050065308820023358e-01	9.169792448112028183e+01
3.358113644376376161e+00	9.042109355378963320e-01	7.484371092773193368e+01
3.360115646378378340e+00	9.041450312215092433e-01	4.113528382095523739e+01
3.362117648380380075e+00	9.040861048623379803e-01	3.270817704426106332e+01
3.364119650382382254e+00	9.039959010542293338e-01	6.444111027756939336e+01
3.366121652384384433e+00	9.039029541124098399e-01	8.772193048262066384e+01
3.368123654386386168e+00	9.038293887570550966e-01	1.585396349087271872e+01
3.370125656388388347e+00	9.037275075099155952e-01	3.915978994748687114e+01
3.372127658390390081e+00	9.036174175534028574e-01	7.731932983245812352e+01
3.374129660392392260e+00	9.035390270443953709e-01	6.889222305576394945e+01
3.376131662394394439e+00	9.034762636953825865e-01	9.862465616404101354e+01
3.378133664396396174e+00	9.033900789623487970e-01	9.019754938734683947e+01
3.380135666398398353e+00	9.032703702501049259e-01	2.230557639409852655e+01
3.382137668400400088e+00	9.032268507225015286e-01	7.426856714178544649e+00
3.384139670402402267e+00	9.031042996319214033e-01	5.848962240560140202e+01
3.386141672404404446e+00	9.029959114261311148e-01	7.979494873718429915e+01
3.388143674406406181e+00	9.029741538891761232e-01	5.006251562890722795e+01
3.390145676408408359e+00	9.028804815574438258e-01	9.267316829207302931e+01
3.392147678410410094e+00	9.027660012645685184e-01	3.518379594898724605e+01
3.394149680412412273e+00	9.026323563778333448e-01	6.294073518379595100e+01
3.396151682414414452e+00	9.025568212286788627e-01	1.387846961740435248e+01
3.398153684416416187e+00	9.024840272505916250e-01	8.227056764191047478e+01
3.400155686418418366e+00	9.023700926224383911e-01	5.451362840710177693e+01
3.402157688420420101e+00	9.024062187138499613e-01	2.033008252063015675e+01
3.404159690422422280e+00	9.022135031844265018e-01	8.029507376844210853e+01
3.406161692424424459e+00	9.021061284234377364e-01	3.320830207551887980e+01
3.408163694426426193e+00	9.020143705360337272e-01	4.608652163040760286e+01
3.410165696428428372e+00	9.019243572687246635e-01	8.474618654663666462e+01
3.412167698430430107e+00	9.024300951206917221e-01	9.762440610152538056e+01
3.414169700432432286e+00	9.027893079846303070e-01	8.922230557639410620e+01
3.416171702434434465e+00	9.016495924976843934e-01	9.564891222805701432e+01
3.418173704436436200e+00	9.015787343122161346e-01	4.411102775693923661e+01
3.420175706438438379e+00	9.014774210823074396e-01	3.765941485371342878e+01
3.422177708440440114e+00	9.013875864132157023e-01	2.478119529882470573e+01
3.424179710442442293e+00	9.012651104818149017e-01	6.789197299324831647e+01
3.426181712444444472e+00	9.011975061276861210e-01	5.501375343835959342e+01
3.428183714446446206e+00	9.011066217120983213e-01	4.856214053513378559e+01
3.430185716448448385e+00	9.010871407014917622e-01	7.234308577144285834e+01
3.432187718450450120e+00	9.008900749003301289e-01	8.969742435608903008e+01
3.434189720452452299e+00	9.008215218286659276e-01	5.946486621655414240e+01
3.436191722454454478e+00	9.008363476860165031e-01	5.303825956489122717e+01
3.438193724456456213e+00	9.006333607130734276e-01	8.772193048262066384e+01
3.440195726458458392e+00	9.005178057713993933e-01	8.127031757939485601e+01
3.442197728460460127e+00	9.004283810417219591e-01	9.217304326081520571e+01
3.444199730462462306e+00	9.003666261267490034e-01	4.013503375843961152e+01
3.446201732464464484e+00	9.003012392931990515e-01	5.103775943985996832e+01
3.448203734466466219e+00	9.001631422203765220e-01	9.019754938734683947e+01
3.450205736468468398e+00	9.000483464700217429e-01	7.284321080270068194e+01
3.452207738470470133e+00	8.999655795847572026e-01	9.464866216554139555e+01
3.454209740472472312e+00	8.998890698797440413e-01	5.451362840710177515e+00
3.456211742474474491e+00	8.997802216994457147e-01	5.451362840710177515e+00
3.458213744476476226e+00	8.996789824730233587e-01	2.725681420355088846e+01
3.460215746478478405e+00	8.995921006524298935e-01	5.451362840710177515e+00
3.462217748480480140e+00	8.995021559758114016e-01	7.531882970742685757e+01
3.464219750482482318e+00	8.994435428831993873e-01	5.451362840710177515e+00
3.466221752484484497e+00	8.993775270094483965e-01	3.170792698174543744e+01
3.468223754486486232e+00	8.991948253393687862e-01	8.424606151537885523e+01
3.470225756488488411e+00	8.991639330836224131e-01	7.334333583395849132e+01
3.472227758490490146e+00	8.990378118794892792e-01	6.244061015253813451e+01
3.474229760492492325e+00	8.989210222074357493e-01	5.153788447111778481e+01
3.476231762494494504e+00	8.989682383452344272e-01	9.762440610152538056e+01
3.478233764496496239e+00	8.987469961863018275e-01	5.598899724931233379e+01
3.480235766498498418e+00	8.985985904398179347e-01	9.117279319829957274e+01
3.482237768500500152e+00	8.985971241754465710e-01	9.562390597649412882e+01
3.484239770502502331e+00	8.984228956036579561e-01	6.491622905726431725e+01
3.486241772504504510e+00	8.983349497639642189e-01	2.973243310827707120e+01
3.488243774506506245e+00	8.982735691236963804e-01	9.902475618904727384e+00
3.490245776508508424e+00	8.981301234082718077e-01	5.401350337584396044e+01
3.492247778510510159e+00	8.980485095254423511e-01	5.846461615403850942e+01
3.494249780512512338e+00	8.980164737627881477e-01	6.294073518379595100e+01
3.496251782514514517e+00	8.978166143132059185e-01	6.739184796199050709e+01
3.498253784516516252e+00	8.977243848790552594e-01	4.311077769442361074e+01
3.500255786518518430e+00	8.976523893491096251e-01	4.756189047261815972e+01
3.502257788520520165e+00	8.975417144066282216e-01	8.522130532633158850e+01
3.504259790522522344e+00	8.974278927285140872e-01	1.882970742685671439e+01
3.506261792524524523e+00	8.974158706127213225e-01	6.541635408852212663e+01
3.508263794526526258e+00	8.972313281849991773e-01	7.431857964491122459e+01
3.510265796528528437e+00	8.971467223895515097e-01	8.769692423105776413e+01
3.512267798530530172e+00	8.970410519539513405e-01	3.220805201300325393e+01
3.514269800532532351e+00	8.969344233219979090e-01	4.558639659914978637e+01
3.516271802534534530e+00	8.968172775304494859e-01	5.896474118529632591e+01
3.518273804536536264e+00	8.967057584154874972e-01	8.572143035758939789e+01
3.520275806538538443e+00	8.973322400211936056e-01	9.462365591397849585e+01
3.522277808540540178e+00	9.005506965207250580e-01	9.907476869217305193e+01
3.524279810542542357e+00	8.976734557780701174e-01	9.712428107026757118e+01
3.526281812544544536e+00	8.963047712594808258e-01	8.819704926231558773e+01
3.528283814546546271e+00	8.961956866913115549e-01	6.144036009002250864e+01
3.530285816548548450e+00	8.961181588646989216e-01	4.806201550387596910e+01
3.532287818550550185e+00	8.960017956436632236e-01	3.468367091772943667e+01
3.534289820552552364e+00	8.958882410365460736e-01	9.067266816704176335e+01
3.536291822554554543e+00	8.957834397981156993e-01	7.729432358089522381e+01
3.538293824556556277e+00	8.956992924789803912e-01	2.130532633158289713e+01
3.540295826558558456e+00	8.956181947956336487e-01	2.130532633158289713e+01
3.542297828560560191e+00	8.955238232900630813e-01	5.498874718679670082e+01
3.544299830562562370e+00	8.953777786896407465e-01	7.976994248562141365e+01
3.546301832564564549e+00	8.954286899256785892e-01	7.529382345586397207e+01
3.548303834566566284e+00	8.951479795171212173e-01	9.562390597649412882e+01
3.550305836568568463e+00	8.950791910198330203e-01	3.715928982245561230e+01
3.552307838570570198e+00	8.949453337995750823e-01	8.224556139034758928e+01
3.554309840572572377e+00	8.949216358661120641e-01	3.270817704426106332e+01
3.556311842574574555e+00	8.947600270891253871e-01	7.331832958239560583e+01
3.558313844576576290e+00	8.946259510650395042e-01	6.886721680420104974e+01
3.560315846578578469e+00	8.945731409629374964e-01	8.472118029507377912e+01
3.562317848580580204e+00	8.944748298466276282e-01	4.408602150537634401e+01
3.564319850582582383e+00	8.943393587283089419e-01	7.579394848712178145e+01
3.566321852584584562e+00	8.942205263815967697e-01	7.926981745436359361e+00
3.568323854586586297e+00	8.941182538663315915e-01	7.926981745436359361e+00
3.570325856588588476e+00	8.940379156782345405e-01	7.926981745436359361e+00
3.572327858590590210e+00	8.939178377059744385e-01	7.826956739184797129e+01
3.574329860592592389e+00	8.938613422021756127e-01	7.381845461365341521e+01
3.576331862594594568e+00	8.937454639073471041e-01	1.932983245811453088e+01
3.578333864596596303e+00	8.936444517024566547e-01	6.936734183545887333e+01
3.580335866598598482e+00	8.934902180797872351e-01	4.211052763190797776e+01
3.582337868600600217e+00	8.933396702451967819e-01	7.629407351837960505e+01
3.584339870602602396e+00	8.939606031526117214e-01	7.184296074018504896e+01
3.586341872604604575e+00	8.931298709788407786e-01	6.044011002750688277e+01
3.588343874606606310e+00	8.930676372821211295e-01	2.625656414103525904e+01
3.590345876608608489e+00	8.929346924683501108e-01	2.625656414103525904e+01
3.592347878610610223e+00	8.928250514797568815e-01	8.569642410602651239e+01
3.594349880612612402e+00	8.927433378303237799e-01	4.458614653663416050e+01
3.596351882614614581e+00	8.925763685256702384e-01	8.124531132783195631e+01
3.598353884616616316e+00	8.924962745469133818e-01	8.817204301075268802e+01
3.600355886618618495e+00	8.924293319719145412e-01	7.679419854963741443e+01
3.602357888620620230e+00	8.922336288233937429e-01	8.372093023255814614e+01
3.604359890622622409e+00	8.921529319371163114e-01	4.706176544136034323e+01
3.606361892624624588e+00	8.921322722596375376e-01	7.926981745436359006e+01
3.608363894626626323e+00	8.919008071837816187e-01	8.619654913728432177e+01
3.610365896628628501e+00	8.918144147184010606e-01	6.786696674168543097e+01
3.612367898630630236e+00	8.917387122060751459e-01	7.479369842460614848e+01
3.614369900632632415e+00	8.916052816646795609e-01	4.953738434608652597e+01
3.616371902634634594e+00	8.915096865140090809e-01	5.646411602900725768e+01
3.618373904636636329e+00	8.913828785570577784e-01	7.726931732933233832e+01
3.620375906638638508e+00	8.913157476881591323e-01	3.475868967241810825e+00
3.622377908640640243e+00	8.911517278788522178e-01	1.040260065016254032e+01
3.624379910642642422e+00	8.910220921624689705e-01	3.120780195048762451e+01
3.626381912644644601e+00	8.909379796226393200e-01	1.040260065016254032e+01
3.628383914646646335e+00	8.908225742553000925e-01	9.609902475618905271e+01
3.630385916648648514e+00	8.906867107206988265e-01	7.529382345586397207e+01
3.632387918650650249e+00	8.905524186179862856e-01	5.448862215553888433e+01
3.634389920652652428e+00	8.905499383893201726e-01	8.469617404351087941e+01
3.636391922654654607e+00	8.903921481290959505e-01	3.368342085521380369e+01
3.638393924656656342e+00	8.902529270318739751e-01	6.389097274318579878e+01
3.640395926658658521e+00	8.901211875620217429e-01	5.696424106026506706e+01
3.642397928660660256e+00	8.900449586885222919e-01	7.331832958239560583e+01
3.644399930662662435e+00	8.898923200297208513e-01	8.964741185296324488e+01
3.646401932664664614e+00	8.897832304572679263e-01	5.943985996499124980e+01
3.648403934666666348e+00	8.896638647742569628e-01	3.615903975993998642e+01
3.650405936668668527e+00	8.895163541267532281e-01	8.519629907476870301e+01
3.652407938670670262e+00	8.895087567405477458e-01	7.826956739184797129e+01
3.654409940672672441e+00	8.893416900330950448e-01	4.556139034758690087e+01
3.656411942674674620e+00	8.892360612790316532e-01	1.287821955488872305e+01
3.658413944676676355e+00	8.890640895670007815e-01	1.287821955488872305e+01
3.660415946678678534e+00	8.889522810279623100e-01	1.287821955488872305e+01
3.662417948680680269e+00	8.888798799554851193e-01	4.803700925231308361e+01
3.664419950682682448e+00	8.886990568645103394e-01	6.686671667916979800e+01
3.666421952684684626e+00	8.886466203995917468e-01	3.170792698174543744e+01
3.668423954686686361e+00	8.884638092253578368e-01	4.111027756939235189e+01
3.670425956688688540e+00	8.883167548667032509e-01	9.757439359839960957e+01
3.672427958690690275e+00	8.890679618358776626e-01	9.064766191547887786e+01
3.674429960692692454e+00	8.880881199209160748e-01	7.181795448862216347e+01
3.676431962694694633e+00	8.879933166140543399e-01	4.358589647411853463e+01
3.678433964696696368e+00	8.878954642885690252e-01	8.369592398099524644e+01
3.680435966698698547e+00	8.878226778590420087e-01	1.535383845961490401e+01
3.682437968700700281e+00	8.876320950959202261e-01	1.535383845961490401e+01
3.684439970702702460e+00	8.875279524089911831e-01	1.535383845961490401e+01
3.686441972704704639e+00	8.874291828950211514e-01	7.924481120280070456e+01
3.688443974706706374e+00	8.873336392792159355e-01	9.112278069517380175e+01
3.690445976708708553e+00	8.871214669054446889e-01	8.172043010752688019e+01
3.692447978710710288e+00	8.870998194946649873e-01	7.231807951987997285e+01
3.694449980712712467e+00	8.869340157247028733e-01	5.101275318829707572e+01
3.696451982714714646e+00	8.868161030324439587e-01	6.289072268067017291e+01
3.698453984716716381e+00	8.867014494647482703e-01	1.782945736434108497e+01
3.700455986718718560e+00	8.865141414635213657e-01	8.914728682170543550e+01
3.702457988720720294e+00	8.864769630535660472e-01	1.782945736434108497e+01
3.704459990722722473e+00	8.863099086857144648e-01	5.596399099774944119e+01
3.706461992724724652e+00	8.862127189036935748e-01	8.222055513878470379e+01
3.708463994726726387e+00	8.860046316399367017e-01	9.657414353588397660e+01
3.710465996728728566e+00	8.859859061435652050e-01	9.904976244061015223e+01
3.712467998730730301e+00	8.857987126585211701e-01	2.030507626906726770e+01
3.714470000732732480e+00	8.856873575151412714e-01	2.030507626906726770e+01
3.716472002734734659e+00	8.855624553943588495e-01	6.339084771192798229e+01
3.718474004736736838e+00	8.857380033580694034e-01	7.774443610902726221e+01
3.720476006738738572e+00	8.852701114033429963e-01	6.586646661665416502e+01
3.722478008740740307e+00	8.851824107233057237e-01	2.278069517379345044e+01
3.724480010742742486e+00	8.850556340798915178e-01	2.278069517379345044e+01
3.726482012744744665e+00	8.848873610099956544e-01	7.081770442610653049e+01
3.728484014746746844e+00	8.848557740201591360e-01	5.646411602900725768e+01
3.730486016748748579e+00	8.846929965186614009e-01	2.525631407851962962e+01
3.732488018750750314e+00	8.845427330574843205e-01	2.525631407851962962e+01
3.734490020752752493e+00	8.844263475079146009e-01	7.824456114028507159e+01
3.736492022754754672e+00	8.842565222813828507e-01	8.072018004501126143e+01
3.738494024756756851e+00	8.841189806252022221e-01	8.319579894973743706e+01
3.740496026758758585e+00	8.839908939386050823e-01	8.567141785446361268e+01
3.742498028760760320e+00	8.838770479786640655e-01	8.814703675918980252e+01
3.744500030762762499e+00	8.837608034399806467e-01	3.020755188797199509e+01
3.746502032764764678e+00	8.836720818445980008e-01	5.198799699924981610e+01
3.748504034766766857e+00	8.834967857916232736e-01	3.268317079269817782e+01
3.750506036768768592e+00	8.834257465857093816e-01	7.874468617154289518e+01
3.752508038770770327e+00	8.832408593065057545e-01	3.515878969742436055e+01
3.754510040772772506e+00	8.832060028227970427e-01	5.941485371342835720e+01
3.756512042774774685e+00	8.829690934936709201e-01	3.763440860215053618e+01
